poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
732,commercial,0.0014977770229918285,0.0014977770229918285,0.0014977770229918285,0.0003323949949560723,0.0003323949949560723,0.0003323949949560723,0.2219255534246236
733,commercial,1.3619705491717327,0.7044242480355184,1.3619705491717327,0.30154483032254564,0.15113645815349838,0.30154483032254564,0.2214033412878901
734,commercial,0.003137371159618298,0.003137371159618298,0.003137371159618298,0.0006962628313618005,0.0006962628313618005,0.0006962628313618005,0.22192555350211873
735,commercial,0.10656826326658111,0.09177942442558198,0.10656826326658111,0.02574723114106594,0.018418796928724012,0.02574723114106594,0.24160317857876215
736,commercial,0.04222245134187306,0.04222245134187306,0.04222245134187306,0.009370240887247904,0.009370240887247904,0.009370240887247904,0.22192555356759394
737,commercial,1.8769382455643575,1.3958927833674044,1.8769382455643575,0.4063276132302963,0.32706040341988124,0.4063276132302963,0.2164842738914435
738,commercial,0.45655642091705484,0.40012310314691013,0.45655642091705484,0.10878692911746643,0.08567461391796662,0.10878692911746643,0.23827707624550545
739,commercial,0.005727461831262997,0.005727461831262997,0.005727461831262997,0.0012710701374704146,0.0012710701374704146,0.0012710701374704146,0.22192555353410318
740,commercial,8.338085815884062,5.940109302949127,8.338085815884062,1.8092441555623409,1.4051954521394856,1.8092441555623409,0.216985552261349
741,commercial,0.004138471381912654,0.004138471381912654,0.004138471381912654,0.0009184325523763653,0.0009184325523763653,0.0009184325523763653,0.22192555351922547
742,commercial,0.03254131641993337,0.03254131641993337,0.03254131641993337,0.007221749660483035,0.007221749660483035,0.007221749660483035,0.22192555356603172
743,commercial,0.004408144885609613,0.004408144885609613,0.004408144885609613,0.000978279993968297,0.000978279993968297,0.000978279993968297,0.2219255535225183
744,commercial,0.3444358831585693,0.3137037004085813,0.3444358831585693,0.07754509536484389,0.0731684670338949,0.07754509536484389,0.2251365178723815
745,commercial,0.07493589647479126,0.07511840878166441,0.07511840878166441,0.016641520787711625,0.016678023249086252,0.016678023249086252,0.22202311682799053
746,commercial,1.7090152771957499,1.4329020111019335,1.7090152771957499,0.41748373582155224,0.32297886486682953,0.41748373582155224,0.2442832088115322
