poi_id,inflow,outflow,demand,category,lat,lon
436,3.3350345950562494,4.433327490663329,4.433327490663329,residential,55.94098049,-3.174833919
437,3.8033469820014303,5.1551566889442775,5.1551566889442775,residential,55.9413755,-3.173042751
438,0.017437874843007736,0.017437874843007736,0.017437874843007736,residential,55.9591752775,-3.16911929275
439,0.009151234917817446,0.009151234917817446,0.009151234917817446,residential,55.960860525,-3.171013886
440,0.0078012496991279,0.0078012496991279,0.0078012496991279,residential,55.96152251666666,-3.1683441736666667
441,0.0017087407851613485,0.0017087407851613485,0.0017087407851613485,residential,55.9635063,-3.170440337
442,0.07535558396468889,0.07535558396468889,0.07535558396468889,residential,55.93580032375,-3.087558378625
443,0.010962621419849626,0.010962621419849626,0.010962621419849626,residential,55.93508176,-3.091158682
444,0.004324159558241599,0.004324159558241599,0.004324159558241599,residential,55.912939035,-3.119760054
445,0.0039146792121068025,0.0039146792121068025,0.0039146792121068025,residential,55.91298418,-3.115164222
446,0.002524116770160177,0.002524116770160177,0.002524116770160177,residential,55.903236975,-3.3305596289999997
